course_title,skills,rating,review_count,level,duration
Introduction to Systems Engineering,"{"" Risk Management""}",5.0,17.0,Beginner , 3 - 6 Months
People Analytics,"{"" Data Analysis"","" Human Resources"","" Human Resources Operations"","" Leadership and Management"","" Organizational Development"","" People Analysis"","" People Management"","" Performance Management"","" Talent Management"","" People Development"","" Collaboration""}",4.6,5900.0,Mixed , 1 - 4 Weeks
Foundations of Business Strategy,"{"" Entrepreneurship"","" Leadership and Management"","" Marketing"","" Sales"","" Strategy"","" Strategy and Operations"","" Market Analysis""}",4.8,2900.0,Beginner , 1 - 4 Weeks
Science of Diet and Exercise,"{""(35 reviews)""}",4.6,35.0,Intermediate , 1 - 4 Weeks
Learn English: Advanced Grammar and Punctuation,"{"" Writing""}",4.8,2500.0,Advanced , 3 - 6 Months
"Introduction to Containers w/ Docker, Kubernetes & OpenShift","{"" Kubernetes"","" Docker (Software)"","" Cloud Computing""}",4.4,630.0,Intermediate , 1 - 3 Months
Epidemiology for Public Health,"{"" Epidemiology"","" Data Analysis"","" General Statistics"","" Probability & Statistics"","" Critical Thinking"","" Statistical Tests"","" Research and Design"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Biostatistics"","" Problem Solving"","" Regression"","" Experiment""}",4.8,1100.0,Beginner , 1 - 3 Months
Machine Learning for All,"{"" Algorithms"","" Artificial Neural Networks"","" Deep Learning"","" Human Learning"","" Machine Learning"","" Machine Learning Algorithms"","" Statistical Machine Learning"","" Critical Thinking"","" Data Analysis"","" Decision Making"","" Training""}",4.7,3300.0,Beginner , 1 - 4 Weeks
Probability Theory: Foundation for Data Science,"{"" Probability & Statistics"","" General Statistics"","" Probability Distribution"","" Correlation And Dependence"","" Mathematics""}",4.4,138.0,Intermediate , 1 - 3 Months
Medical Billing and Coding Essentials,"{""(82 reviews)""}",4.8,82.0,Beginner , 1 - 4 Weeks
Evaluations of AI Applications in Healthcare,"{""(174 reviews)""}",4.5,174.0,Beginner , 1 - 3 Months
Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),"{"" Computer Programming"","" Computer Architecture""}",4.9,492.0,Mixed , 1 - 3 Months
Introduction to Genetics and Evolution,"{""(1.5k reviews)""}",4.8,1500.0,Mixed , 1 - 3 Months
Cyber Security Fundamentals,"{"" Computer Security Incident Management"","" Computer Security Models"","" Cryptography"","" Leadership and Management"","" Mobile Security"","" Risk Management"","" Security Engineering"","" System Security""}",4.7,117.0,Beginner , 1 - 4 Weeks
Introduction to Git and GitHub,"{"" Collaboration"","" Computer Programming"","" Python Programming""}",4.8,7000.0,Beginner , 1 - 4 Weeks
Diversity and Inclusion for HR Professionals,"{"" Change Management"","" Culture"","" Human Resources"","" Leadership Development"","" Leadership and Management"","" Organizational Development"","" Critical Thinking"","" Human Resources Operations"","" Recruitment"","" Strategy and Operations""}",4.7,168.0,Beginner , 1 - 4 Weeks
AI Foundations: Prompt Engineering with ChatGPT,"{""(8 reviews)""}",3.9,8.0,Beginner , 1 - 3 Months
Global Diplomacy: the United Nations in the World,"{""(1.5k reviews)""}",4.7,1500.0,Beginner , 1 - 3 Months
Advertising with Meta,"{"" Advertising"","" Digital Marketing"","" Marketing"","" Media Strategy & Planning"","" Social Media"","" Marketing Management""}",4.8,2200.0,Beginner , 1 - 3 Months
Rédaction de contrats,"{"" Leadership and Management"","" Writing""}",4.8,759.0,Mixed , 1 - 3 Months
Introduction to Cybersecurity & Risk Management,"{"" Leadership and Management"","" Risk Management""}",4.7,210.0,Beginner , 1 - 3 Months
Business Models For Sustainability,"{""(23 reviews)""}",4.7,23.0,Beginner , 1 - 3 Months
FinTech Law and Policy,"{"" FinTech"","" Finance"","" Regulations and Compliance"","" Banking"","" Payments"","" Financial Management"","" BlockChain"","" Entrepreneurial Finance"","" Accounts Payable and Receivable"","" Securities Trading""}",4.8,813.0,Beginner , 1 - 3 Months
Drug Discovery,"{""(3.5k reviews)""}",4.6,3500.0,Beginner , 1 - 3 Months
Introduction to Logic,"{"" Computational Logic"","" Mathematics"","" Problem Solving"","" Critical Thinking""}",4.4,624.0,Intermediate , 1 - 3 Months
Financing and Investing in Infrastructure,"{"" Finance"","" Investment Management"","" Leadership and Management"","" Project Management"","" Financial Analysis"","" Financial Management"","" Risk Management"","" Strategy and Operations"","" Contract Management"","" Business Analysis""}",4.8,1900.0,Mixed , 1 - 3 Months
EDIVET: Do you have what it takes to be a veterinarian?,"{""(2.3k reviews)""}",4.8,2300.0,Mixed , 1 - 3 Months
SAS Advanced Programmer,"{"" SAS (Software)"","" Statistical Programming"","" SQL"","" Databases"","" Computer Programming"","" Data Analysis"","" Data Management""}",4.8,345.0,Intermediate , 3 - 6 Months
Schizophrenia,"{""(2.1k reviews)""}",4.8,2100.0,Intermediate , 1 - 3 Months
Negotiations,"{""(32 reviews)""}",4.5,32.0,Beginner , 1 - 4 Weeks
"Innovation Through Design: Think, Make, Break, Repeat","{"" Creativity"","" Critical Thinking"","" Design and Product"","" Innovation"","" Interactive Design"","" Problem Solving"","" Product Design"","" Research and Design"","" User Experience"","" User Experience Design""}",4.7,1800.0,Beginner , 1 - 3 Months
Introduction to Public Speaking,"{"" Communication"","" Critical Thinking"","" Decision Making"","" Human Learning"","" Problem Solving"","" Process Analysis"","" Strategy"","" Continuous Delivery"","" Creativity"","" Professional Development"","" Writing""}",4.8,2000.0,Beginner , 1 - 3 Months
The Social Context of Mental Health and Illness,"{"" Communication""}",4.7,510.0,Mixed , 1 - 3 Months
Blockchain Revolution in Financial Services,"{"" BlockChain"","" Finance"","" Cryptography"","" FinTech"","" Business Transformation"","" Innovation"","" Distributed Computing Architecture"","" Payments"","" Leadership and Management"","" System Security"","" Network Security"","" Accounting"","" Banking"","" Business Process Management"","" Financial Accounting"","" Financial Management"","" Organizational Development"","" Problem Solving"","" Security Strategy"","" Planning""}",4.7,923.0,Beginner , 3 - 6 Months
Diversité et inclusion sur le lieu de travail,"{"" Business Communication"","" Business Psychology"","" Collaboration"","" Conflict Management"","" Emotional Intelligence"","" Entrepreneurship"","" HR Tech"","" People Management"","" Strategy"","" Strategy and Operations""}",4.9,8.0,Beginner , 1 - 4 Weeks
Introduction to Industrial Bioprocess Development,"{"" Experiment""}",4.8,115.0,Beginner , 1 - 3 Months
Creative Writing: The Craft of Plot,"{"" Storytelling""}",4.7,4700.0,Mixed , 1 - 4 Weeks
Foundations of Software Testing and Validation,"{"" Software Testing""}",4.7,73.0,Beginner , 1 - 4 Weeks
Responsive Website Development and Design,"{"" Web Development"","" Front-End Web Development"","" Javascript"","" Web Development Tools"","" Web Design"","" HTML and CSS"","" Interactive Design"","" Databases"","" Computer Programming"","" Programming Principles"","" Database Application"","" Back-End Web Development"","" User Experience"","" Decision Making"","" Design and Product"","" Application Development"","" Computational Thinking"","" Problem Solving"","" Process Analysis""}",4.5,7500.0,Beginner , 3 - 6 Months
High Stakes Leadership: Leading in Times of Crisis,"{"" Leadership and Management"","" Leadership Development"","" Entrepreneurship"","" Business Psychology"","" Finance"","" Human Resources"","" Human Resources Operations"","" Organizational Development"","" Risk Management"","" Communication"","" Change Management""}",4.7,407.0,Intermediate , 1 - 4 Weeks
Web3 and Blockchain in Global Commerce,"{"" BlockChain"","" Finance"","" Leadership and Management"","" Cryptography"","" FinTech"","" Innovation"","" Strategy"","" Strategy and Operations"","" Business Transformation"","" Risk Management"","" System Security"","" Distributed Computing Architecture"","" Network Model"","" Network Security"","" Internet Of Things"","" Software Security""}",4.7,46.0,Beginner , 3 - 6 Months
Building Scalable Java Microservices with Spring Boot and Spring Cloud,"{"" Cloud Applications"","" Cloud Computing"","" Cloud Infrastructure"","" Cloud Platforms"","" Google App Engine"","" Google Cloud Platform"","" Java Programming"","" Kubernetes""}",4.3,1200.0,Intermediate , 1 - 4 Weeks
Positive Psychology,"{""(5.8k reviews)""}",4.7,5800.0,Mixed , 1 - 3 Months
GenAI for Everyone,"{"" Critical Thinking"","" Problem Solving""}",4.2,88.0,Beginner , 1 - 4 Weeks
Excel Fundamentals for Data Analysis,"{"" Business Analysis"","" Spreadsheet Software"","" Data Analysis"","" Leadership and Management"","" Microsoft Excel""}",4.8,3500.0,Intermediate , 1 - 3 Months
Formal Financial Accounting,"{"" Accounting"","" Accounts Payable and Receivable"","" Finance"","" Financial Accounting"","" General Accounting"","" Generally Accepted Accounting Principles (GAAP)"","" Payments"","" Cost Accounting"","" Financial Analysis""}",4.8,357.0,Beginner , 1 - 3 Months
Cost and Economics in Pricing Strategy,"{"" Entrepreneurship"","" Leadership and Management"","" Marketing"","" Sales"","" Strategy"","" Strategy and Operations"","" Business Analysis"","" Design and Product"","" Product Management"","" Product Strategy""}",4.8,649.0,Beginner , 1 - 4 Weeks
Essentials of Management and Strategic Planning,"{"" Entrepreneurship"","" Leadership and Management"","" Strategy and Operations"","" Marketing"","" People Management"","" Planning"","" Sales"","" Strategy"","" Supply Chain and Logistics""}",4.6,92.0,Beginner , 1 - 4 Weeks
English for Journalism,"{"" Journalism""}",4.8,2700.0,Mixed , 1 - 3 Months
Professional Selling: 3 Steps to High-Performance,"{""(17 reviews)""}",4.7,17.0,Beginner , 3 - 6 Months
Global Energy and Climate Policy,"{""(610 reviews)""}",4.7,610.0,Beginner , 1 - 3 Months
Marketing Digital,"{"" Digital Marketing"","" Marketing"","" Customer Analysis"","" Market Analysis"","" Social Media"","" E-Commerce"","" Strategy"","" Marketing Design"","" Media Strategy & Planning"","" Product Marketing"","" Search Engine Optimization""}",4.8,2100.0,Beginner , 1 - 3 Months
Fundamentals of Technology Sales,"{"" Communication"","" Problem Solving"","" Sales"","" Business Communication"","" Decision Making"","" Sales Systems"","" Negotiation""}",4.6,69.0,Beginner , 1 - 3 Months
Aboriginal Worldviews and Education,"{"" Critical Thinking""}",4.7,432.0,Beginner , 1 - 3 Months
Entrepreneurship Strategy: From Ideation to Exit,"{"" Entrepreneurship"","" Leadership and Management"","" Strategy and Operations"","" Business Development"","" Strategy"","" Decision Making"","" Entrepreneurial Finance"","" Marketing"","" Organizational Development"","" People Development"","" Sales""}",4.8,875.0,Beginner , 1 - 4 Weeks
The hidden value – Lean in manufacturing and services,"{"" Strategy and Operations"","" Operations Management"","" Entrepreneurship"","" Performance Management"","" Business Process Management"","" Business Analysis"","" Business Psychology"","" Leadership and Management"","" Organizational Development""}",4.8,773.0,Beginner , 1 - 4 Weeks
Spreadsheets for Beginners using Google Sheets,"{"" Data Analysis"","" Microsoft Excel""}",4.7,2100.0,Beginner , Less Than 2 Hours
AI and Climate Change,"{"" Computer Vision""}",4.8,46.0,Beginner , 1 - 4 Weeks
Finanzas personales,"{"" Behavioral Economics"","" Benefits"","" Finance"","" Negotiation"","" Planning"","" Account Management"","" Emotional Intelligence"","" Investment Management"","" Strategy"","" Strategy and Operations""}",4.8,8100.0,Mixed , 1 - 3 Months
Social and Economic Networks:  Models and Analysis,"{"" Network Analysis"","" Probability Distribution"","" Network Architecture"","" Mathematical Theory & Analysis"","" Statistical Analysis""}",4.8,714.0,Advanced , 1 - 3 Months
Business and Marketing Strategies,"{"" Leadership and Management"","" Strategy"","" Strategy and Operations"","" Market Analysis"","" Marketing"","" Marketing Management"","" Market Research"","" Operations Management""}",4.4,130.0,Beginner , 3 - 6 Months
Interviewing and Resume Writing in English,"{"" Communication"","" Human Resources"","" Strategy"","" Writing"","" Business Communication"","" Leadership and Management"","" Marketing"","" Recruitment"","" Critical Thinking"","" Professional Development"","" Decision Making""}",4.6,710.0,Intermediate , 3 - 6 Months
Strategic Sales Management,"{"" Sales"","" Marketing"","" Strategy"","" Leadership and Management"","" Strategy and Operations"","" Customer Relationship Management"","" B2B Sales"","" Decision Making"","" Customer Analysis"","" Entrepreneurship"","" Market Analysis"","" Business Analysis"","" Business Intelligence""}",4.5,427.0,Intermediate , 3 - 6 Months
Essentials of Corporate Finance,"{"" Finance"","" Investment Management"","" Financial Analysis"","" Risk Management"","" Financial Management"","" Leadership and Management"","" Accounting"","" Financial Accounting"","" Management Accounting"","" Business Analysis"","" Decision Making"","" Market Analysis"","" Accounts Payable and Receivable"","" Cash Management"","" General Accounting"","" Securities Trading"","" Account Management"","" Operational Analysis"","" Banking"","" Correlation And Dependence"","" Probability & Statistics""}",4.6,1800.0,Intermediate , 3 - 6 Months
